#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
callGenomeSegment_chromId_002_3_0007	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:81538651-93187028 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0007.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0007.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0007.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0007	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0007		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0007.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0007.vcf"
callGenomeSegment_chromId_002_3_0008	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:93187029-104835406 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0008.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0008.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0008.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0008	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0008		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0008.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0008.vcf"
callGenomeSegment_chromId_002_3_0009	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:104835407-116483784 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0009.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0009.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0009.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0009	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0009		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0009.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0009.vcf"
callGenomeSegment_chromId_002_3_0010	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:116483785-128132162 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0010.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0010.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0010.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0010	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0010		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0010.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0010.vcf"
callGenomeSegment_chromId_002_3_0011	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:128132163-139780540 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0011.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0011.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0011.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0011	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0011		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0011.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0011.vcf"
callGenomeSegment_chromId_002_3_0012	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:139780541-151428918 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0012.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0012.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0012.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0012	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0012		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0012.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0012.vcf"
callGenomeSegment_chromId_002_3_0013	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:151428919-163077296 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0013.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0013.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0013.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
compressSegmentOutput_chromId_002_3_0013	CallGenome	command	1	2048	0	1	callGenomeSegment_chromId_002_3_0013		"/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0013.vcf" && "/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/bgzip" "/scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0013.vcf"
callGenomeSegment_chromId_002_3_0014	CallGenome	command	1	1536	0	0	makeTmpDir		/opt/biogrids/x86_64-linux/strelka/2.9.2/libexec/strelka2 --region 3:163077297-174725674 --ref /data/references/b37/human_g1k_v37_decoy.fasta --max-indel-size 49 --call-regions-bed /scratch/2022_summer_internship/mjcho/FCD_project/bed/targeted.bed.gz --min-mapping-quality 20 --somatic-snv-rate 0.0001 --shared-site-error-rate 0.0000000005 --shared-site-error-strand-bias-fraction 0.0 --somatic-indel-rate 0.000001 --shared-indel-error-factor 2.2 --tier2-min-mapping-quality 0 --strelka-snv-max-filtered-basecall-frac 0.4 --strelka-snv-max-spanning-deletion-frac 0.75 --strelka-snv-min-qss-ref 15 --strelka-indel-max-window-filtered-basecall-frac 0.3 --strelka-indel-min-qsi-ref 40 --ssnv-contam-tolerance 0.15 --indel-contam-tolerance 0.15 --somatic-snv-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticSNVScoringModels.json --somatic-indel-scoring-model-file /opt/biogrids/x86_64-linux/strelka/2.9.2/share/config/somaticIndelScoringModels.json --normal-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Normal.sorted.RGadded.marked.realigned.fixed.recal.bam --tumor-align-file /scratch/2022_summer_internship/mjcho/FCD_project/bam/Targeted_C_Disease.sorted.RGadded.marked.realigned.fixed.recal.bam --somatic-snv-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.snvs.unfiltered.chromId_002_3_0014.vcf --somatic-indel-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/somatic.indels.unfiltered.chromId_002_3_0014.vcf --stats-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/genomeSegment.tmpdir/runStats.chromId_002_3_0014.xml --strelka-skip-header --strelka-chrom-depth-file /scratch/2022_summer_internship/mjcho/FCD_project/Targeted_C_strelka/workspace/chromDepth.tsv --strelka-max-depth-factor 3.0
